Time,Depth
65180,8
65200,7
65240,6
65400,7
65420,9
65440,13
65460,19
65480,27
65500,35
65520,42
65540,47
65560,50
65620,49
65640,43
65660,36
65680,27
65700,20
65720,15
65740,11
65760,8
65780,7
66080,9
66100,13
66120,20
66140,29
66160,38
66180,45
66200,51
66220,53
66280,52
66300,48
66320,42
66340,35
66360,29
66380,24
66400,20
66420,16
66440,13
66460,11
66480,9
66500,8
66700,10
66720,15
66740,21
66760,30
66780,39
66800,47
66820,52
66840,54
66900,53
66920,49
66940,43
66960,37
66980,30
67000,24
67020,20
67040,16
67060,13
67080,11
67100,9
67120,8
67160,7
67280,8
67300,11
67320,16
67340,24
67360,33
67380,41
67400,48
67420,52
67440,53
67500,51
67520,46
67540,38
67560,30
67580,23
67600,18
67620,13
67640,10
67660,8
67680,7
67700,6
67880,7
67900,9
67920,12
67940,18
67960,25
67980,34
68000,42
68020,47
68040,51
68060,52
68120,50
68140,45
68160,39
68180,32
68200,26
68220,21
68240,17
68260,13
68280,11
68300,10
68320,8
68360,7
68500,8
68520,9
68540,12
68560,18
68580,25
68600,34
68620,41
68640,47
68660,50
68680,51
68740,48
68760,43
68780,37
68800,30
68820,24
68840,19
68860,15
68880,11
68900,9
68920,8
68940,7
68960,6
69140,8
69160,10
69180,13
69200,20
69220,28
69240,37
69260,44
69280,50
69300,52
69340,53
69360,52
69380,48
69400,43
69420,36
69440,29
69460,23
69480,18
69500,14
69520,11
69540,9
69560,7
69600,6
69820,9
69840,12
69860,19
69880,27
69900,36
69920,45
69940,51
69960,54
69980,55
70040,53
70060,48
70080,42
70100,35
70120,28
70140,21
70160,16
70180,12
70200,9
70220,6
70360,7
70380,10
70400,15
70420,22
70440,31
70460,40
70480,47
70500,52
70520,53
70580,51
70600,46
70620,39
70640,31
70660,23
70680,18
70700,13
70720,10
70740,7
70760,6
70920,8
70940,11
70960,16
70980,23
71000,33
71020,42
71040,48
71060,52
71080,53
71140,51
71160,46
71180,39
71200,30
71220,23
71240,17
71260,12
71280,8
71300,6
71340,5
71360,4
71480,5
71500,6
71520,8
71540,12
71560,18
71580,25
71600,34
71620,42
71640,48
71660,51
71680,52
71740,50
71760,45
71780,38
71800,29
71820,21
71840,15
71860,10
71880,7
71900,6
71940,4
72080,5
72100,6
72120,7
72140,10
72160,15
72180,22
72200,30
72220,40
72240,47
72260,51
72280,53
72360,49
72380,44
72400,36
72420,29
72440,23
72460,18
72480,14
72500,10
72520,8
72540,7
72560,6
72700,7
72720,10
72740,14
72760,20
72780,28
72800,37
72820,45
72840,51
72860,53
72880,54
72940,50
72960,44
72980,36
73000,28
73020,21
73040,16
73060,11
73080,8
73100,6
73160,5
73280,6
73300,8
73320,11
73340,16
73360,24
73380,33
73400,43
73420,50
73440,54
73460,55
73520,54
73540,50
73560,43
73580,35
73600,27
73620,20
73640,14
73660,10
73680,7
73700,6
73740,4
73840,6
73880,8
73900,11
73920,16
73940,23
73960,31
73980,39
74000,45
74020,49
74040,51
74100,50
74120,45
74140,40
74160,33
74180,25
74200,20
74220,16
74240,12
74260,10
74280,8
74300,7
74320,6
74460,7
74480,9
74500,12
74520,18
74540,26
74560,35
74580,43
74600,48
74620,52
74720,49
74740,44
74760,38
74780,32
74800,25
74820,20
74840,15
74860,11
74880,8
74900,6
74940,4
74980,3
75100,5
75120,6
75140,10
75160,17
75180,27
75200,38
75220,46
75240,51
75260,53
75320,52
75340,48
75360,41
75380,33
75400,25
75420,19
75440,13
75460,9
75480,6
75520,5
75540,4
75680,6
75720,9
75740,13
75760,21
75780,31
75800,41
75820,50
75840,55
75860,57
75920,56
75940,52
75960,46
75980,39
76000,31
76020,25
76040,20
76060,15
76080,11
76100,9
76120,7
76140,6
76300,8
76320,10
76340,15
76360,21
76380,31
76400,40
76420,47
76440,52
76460,54
76540,50
76560,44
76580,36
76600,28
76620,21
76640,16
76660,12
76680,9
76700,7
76720,6
76960,9
76980,14
77000,22
77020,31
77040,40
77060,48
77080,53
77100,55
77180,53
77200,49
77220,42
77240,34
77260,26
77280,20
77300,16
77320,11
77340,9
77360,7
77380,6
77600,9
77620,14
77640,21
77660,30
77680,39
77700,46
77720,50
77740,52
77760,53
77800,52
77820,47
77840,41
77860,33
77880,26
77900,20
77920,16
77940,12
77960,10
77980,8
78000,7
78020,6
78200,7
78220,9
78240,13
78260,20
78280,29
78300,37
78320,45
78340,51
78360,54
78380,55
78440,52
78460,46
78480,39
78500,31
78520,24
78540,18
78560,13
78580,10
78600,8
78620,7
78640,6
78780,7
78800,10
78820,15
78840,22
78860,31
78880,41
78900,48
78920,52
78940,55
79020,51
79040,45
79060,36
79080,27
79100,20
79120,14
79140,9
79160,7
79180,6
79380,8
79400,12
79420,19
79440,27
79460,37
79480,45
79500,50
79520,53
79540,54
79600,51
79620,45
79640,38
79660,29
79680,20
79700,15
79720,11
79740,8
79760,6
79940,7
79960,9
79980,12
80000,18
80020,25
80040,34
80060,43
80080,49
80100,52
80120,53
80180,52
80200,47
80220,40
80240,32
80260,24
80280,19
80300,13
80320,10
80340,8
80360,6
80500,7
80520,8
80540,11
80560,16
80580,24
80600,33
80620,42
80640,48
80660,52
80680,53
80740,52
80760,47
80780,39
80800,30
80820,22
80840,16
80860,11
80880,8
80900,6
80960,5
81040,6
81080,7
81100,9
81120,12
81140,19
81160,27
81180,37
81200,46
81220,52
81240,55
81280,56
81320,53
81340,47
81360,40
81380,32
81400,25
81420,20
81440,15
81460,11
81480,9
81500,8
81520,6
81700,8
81720,13
81740,20
81760,30
81780,39
81800,46
81820,51
81840,52
81900,51
81920,47
81940,41
81960,34
81980,27
82000,21
82020,17
82040,12
82060,9
82080,7
82100,6
82140,5
82160,4
82220,3
82260,2
82320,1
82670,0
93659,0
93660,11
93680,16
93700,23
93720,31
93740,38
93760,43
93780,45
93880,42
93900,37
93920,31
93940,26
93960,21
93980,18
94000,15
94020,13
94040,11
94060,8
94080,7
94100,6
94140,4
94260,6
94280,7
94300,12
94320,18
94340,24
94360,31
94380,37
94400,42
94420,44
94440,45
94500,44
94520,40
94540,35
94560,30
94580,25
94600,19
94620,14
94640,9
94660,6
94680,4
94700,3
94800,4
94820,5
94840,6
94860,7
94880,10
94900,13
94920,19
94940,27
94960,36
94980,45
95000,51
95020,53
95100,50
95120,45
95140,38
95160,32
95180,27
95200,22
95220,18
95240,15
95260,13
95280,11
95300,10
95320,8
95400,7
95480,8
95500,12
95520,19
95540,27
95560,37
95580,46
95600,52
95620,55
95680,53
95700,48
95720,41
95740,34
95760,28
95780,22
95800,17
95820,13
95840,11
95860,9
95880,8
95980,7
96080,8
96100,10
96120,14
96140,20
96160,28
96180,37
96200,45
96220,51
96240,54
96260,55
96300,53
96320,49
96340,44
96360,38
96380,32
96400,27
96420,22
96440,19
96460,16
96480,14
96500,12
96520,11
96540,10
96720,11
96740,15
96760,20
96780,28
96800,36
96820,44
96840,50
96860,52
96880,53
96920,52
96940,49
96960,44
96980,38
97000,32
97020,26
97040,21
97060,16
97080,13
97100,10
97120,8
97140,7
97160,6
97320,7
97340,9
97360,12
97380,16
97400,22
97420,30
97440,38
97460,45
97480,50
97500,53
97560,51
97580,47
97600,42
97620,36
97640,30
97660,25
97680,21
97700,17
97720,14
97740,12
97760,10
97780,9
97800,8
97820,7
98000,9
98020,13
98040,20
98060,29
98080,39
98100,47
98120,53
98140,55
98160,56
98200,54
98220,50
98240,45
98260,39
98280,33
98300,28
98320,23
98340,19
98360,15
98380,12
98400,10
98420,8
98440,7
98460,6
98620,9
98640,15
98660,23
98680,32
98700,42
98720,49
98740,54
98760,55
98800,54
98820,50
98840,43
98860,36
98880,29
98900,22
98920,16
98940,12
98960,9
98980,7
99000,6
99220,9
99240,15
99260,22
99280,31
99300,40
99320,48
99340,53
99360,55
99420,52
99440,47
99460,40
99480,32
99500,25
99520,20
99540,15
99560,11
99580,8
99600,7
99620,6
99780,7
99800,11
99820,17
99840,26
99860,36
99880,46
99900,52
99920,56
99940,57
100000,53
100020,46
100040,39
100060,31
100080,24
100100,17
100120,12
100140,8
100160,7
100180,6
100360,8
100380,13
100400,20
100420,30
100440,40
100460,49
100480,54
100500,57
100520,58
100560,55
100580,51
100600,45
100620,37
100640,30
100660,23
100680,16
100700,10
100720,6
100760,4
100780,3
100900,4
100920,6
100940,9
100960,15
100980,23
101000,32
101020,42
101040,49
101060,54
101080,55
101100,56
101140,53
101160,48
101180,41
101200,33
101220,25
101240,18
101260,12
101280,8
101300,6
101340,4
101500,5
101520,6
101540,8
101560,13
101580,20
101600,30
101620,41
101640,50
101660,56
101680,58
101700,59
101740,56
101760,52
101780,46
101800,40
101820,33
101840,27
101860,21
101880,17
101900,13
101920,9
101940,7
101960,6
102000,5
102020,4
102100,6
102120,8
102140,15
102160,25
102180,37
102200,48
102220,55
102240,59
102300,58
102320,53
102340,46
102360,37
102380,28
102400,19
102420,11
102440,6
102460,2
102500,1
102660,2
102680,3
102700,6
102720,8
102740,13
102760,21
102780,31
102800,42
102820,51
102840,56
102860,59
102920,55
102940,49
102960,42
102980,33
103000,25
103020,18
103040,12
103060,8
103080,6
103120,5
103240,4
103260,5
103280,6
103300,8
103320,14
103340,22
103360,32
103380,42
103400,51
103420,56
103440,58
103500,56
103520,52
103540,45
103560,38
103580,32
103600,27
103620,22
103640,19
103660,17
103680,15
103700,13
103720,11
103740,9
103760,8
103780,6
103900,8
103920,11
103940,17
103960,27
103980,37
104000,46
104020,53
104040,56
104120,52
104140,46
104160,38
104180,30
104200,22
104220,15
104240,9
104260,6
104280,3
104540,4
104560,6
104580,9
104600,16
104620,26
104640,36
104660,44
104680,50
104700,53
104760,52
104780,48
104800,43
104820,37
104840,30
104860,25
104880,20
104900,16
104920,13
104940,10
104960,8
104980,7
105020,6
105140,7
105160,10
105180,15
105200,22
105220,31
105240,40
105260,48
105280,54
105300,56
105360,54
105380,49
105400,43
105420,35
105440,28
105460,22
105480,17
105500,12
105520,10
105540,8
105560,7
105780,8
105800,12
105820,18
105840,26
105860,35
105880,44
105900,51
105920,55
105940,57
106000,53
106020,48
106040,42
106060,35
106080,28
106100,22
106120,17
106140,13
106160,11
106180,9
106200,8
106240,7
106320,6
106360,7
106380,8
106400,10
106420,14
106440,21
106460,29
106480,38
106500,46
106520,51
106540,55
106620,51
106640,46
106660,41
106680,35
106700,30
106720,25
106740,21
106760,18
106780,15
106800,13
106820,11
106840,10
106880,9
106900,8
107000,9
107020,11
107040,16
107060,23
107080,32
107100,41
107120,49
107140,55
107160,58
107220,57
107240,53
107260,47
107280,41
107300,35
107320,29
107340,24
107360,20
107380,17
107400,14
107420,13
107440,11
107460,10
107480,9
107500,8
107520,7
107560,6
107640,7
107660,9
107680,12
107700,16
107720,23
107740,31
107760,39
107780,47
107800,53
107820,55
107840,56
107880,54
107900,50
107920,44
107940,38
107960,32
107980,26
108000,22
108020,18
108040,16
108060,14
108080,13
108100,12
108120,11
108140,10
108180,9
108200,8
108300,10
108320,13
108340,21
108360,31
108380,42
108400,51
108420,57
108440,60
108500,57
108520,52
108540,46
108560,39
108580,32
108600,25
108620,19
108640,14
108660,10
108680,8
108700,6
108840,7
108860,10
108880,15
108900,23
108920,32
108940,41
108960,47
108980,51
109000,52
109040,51
109060,48
109080,44
109100,39
109120,34
109140,29
109160,24
109180,20
109200,16
109220,13
109240,11
109260,10
109280,8
109500,7
109540,6
109960,4
110000,3
110020,2
110100,1
110160,0
2300,-1
2840,45
3320,57
3860,61
4440,112
4940,116
5460,111
6040,109
6580,107
7120,106
7700,112
8260,107
8800,112
9360,106
9940,106
10540,102
11140,102
11700,103
12300,106
12880,103
13460,102
14100,99
14660,100
15260,101
15840,103
16440,104
17000,103
17620,102
18220,100
18840,101
20540,-1
21540,-1
22540,-1
23540,-1
24540,-1
25540,-1
26540,-1
27540,-1
