Time,Depth
1121000,28
1121020,20
1121040,14
1121060,10
1121080,6
1121120,4
1121180,6
1121200,9
1121220,13
1121240,18
1121260,25
1121280,32
1121300,40
1121320,48
1121340,53
1121360,57
1121380,58
1121420,57
1121440,53
1121460,47
1121480,40
1121500,33
1121520,25
1121540,19
1121560,13
1121580,8
1121600,6
1121640,4
1121680,5
1121700,6
1121720,10
1121740,14
1121760,19
1121780,26
1121800,33
1121820,41
1121840,48
1121860,53
1121880,55
1121940,53
1121960,48
1121980,40
1122000,33
1122020,26
1122040,19
1122060,13
1122080,9
1122100,6
1122120,5
1122140,4
1122200,6
1122220,7
1122240,11
1122260,15
1122280,21
1122300,28
1122320,36
1122340,44
1122360,50
1122380,54
1122400,56
1122460,55
1122480,49
1122500,42
1122520,35
1122540,27
1122560,20
1122580,13
1122600,8
1122620,6
1122640,4
1122660,3
1122740,6
1122760,9
1122780,13
1122800,19
1122820,26
1122840,34
1122860,42
1122880,49
1122900,54
1122920,56
1122980,55
1123000,51
1123020,44
1123040,36
1123060,28
1123080,20
1123100,13
1123120,8
1123140,6
1123160,4
1123180,3
1123240,6
1123260,8
1123280,12
1123300,16
1123320,22
1123340,29
1123360,37
1123380,45
1123400,52
1123420,55
1123440,57
1123500,55
1123520,49
1123540,43
1123560,35
1123580,27
1123600,20
1123620,13
1123640,8
1123660,6
1123680,4
1123760,6
1123780,10
1123800,14
1123820,19
1123840,26
1123860,33
1123880,41
1123900,48
1123920,52
1123940,55
1124000,54
1124020,48
1124040,41
1124060,33
1124080,24
1124100,17
1124120,10
1124140,6
1124160,4
1124180,3
1124200,2
1124260,4
1124280,7
1124300,11
1124320,15
1124340,21
1124360,28
1124380,36
1124400,43
1124420,49
1124440,52
1124460,53
1124520,48
1124540,40
1124560,32
1124580,23
1124600,15
1124620,8
1124640,5
1124660,2
1124780,4
1124800,7
1124820,11
1124840,15
1124860,21
1124880,29
1124900,37
1124920,46
1124940,52
1124960,56
1124980,58
1125040,55
1125060,49
1125080,40
1125100,30
1125120,21
1125140,12
1125160,6
1125180,1
1125200,0
1136999,0
1137000,12
1137020,15
1137040,20
1137060,26
1137080,33
1137100,40
1137120,47
1137140,52
1137160,55
1137240,50
1137260,44
1137280,36
1137300,29
1137320,22
1137340,16
1137360,11
1137380,7
1137400,6
1137420,4
1137500,6
1137520,10
