Time,Depth
6238880,35
6238900,27
6238920,20
6238940,15
6238960,11
6238980,8
6239000,6
6239220,8
6239240,10
6239260,15
6239280,21
6239300,29
6239320,37
6239340,44
6239360,47
6239380,48
6239420,47
6239440,43
6239460,37
6239480,29
6239500,22
6239520,17
6239540,12
6239560,10
6239580,8
6239600,7
6239620,6
6239820,7
6239840,10
6239860,13
6239880,17
6239900,22
6239920,29
6239940,36
6239960,44
6239980,48
6240000,50
6240060,47
6240080,42
6240100,34
6240120,27
6240140,20
6240160,15
6240180,11
6240200,8
6240220,7
6240240,6
6240380,7
6240400,10
6240420,12
6240440,17
6240460,22
6240480,30
6240500,38
6240520,45
6240540,49
6240560,50
6240620,46
6240640,39
6240660,31
6240680,23
6240700,17
6240720,12
6240740,9
6240760,7
6240780,6
6241020,8
6241040,10
6241060,13
6241080,19
6241100,28
6241120,37
6241140,45
6241160,50
6241180,51
6241220,50
6241240,47
6241260,41
6241280,32
6241300,23
6241320,15
6241340,10
6241360,7
6241380,6
6241400,5
6241420,4
6241500,3
6241710,0
6250699,0
6250700,12
6250720,17
6250740,23
6250760,30
6250780,37
6250800,43
6250820,48
6250840,50
6250900,45
6250920,36
6250940,28
6250960,20
6250980,14
6251000,10
6251020,7
6251040,6
6251260,7
6251280,8
6251300,13
6251320,19
6251340,27
6251360,35
6251380,42
6251400,46
6251420,47
6251460,46
6251480,41
6251500,34
6251520,26
6251540,19
6251560,13
6251580,10
6251600,7
6251620,6
6251640,5
6251720,4
6251740,6
6251780,8
6251800,12
6251820,17
6251840,23
6251860,31
6251880,40
6251900,46
6251920,50
6251940,51
6251980,50
6252000,45
6252020,37
6252040,29
6252060,22
6252080,17
6252100,12
6252120,10
6252140,8
6252160,6
6252340,7
6252360,10
6252380,14
6252400,19
6252420,27
6252440,35
6252460,42
6252480,46
6252500,47
6252560,42
6252580,34
6252600,26
6252620,19
6252640,13
6252660,10
6252680,7
6252700,6
6252900,7
6252920,11
6252940,16
6252960,23
6252980,31
6253000,39
6253020,44
6253040,46
6253100,44
6253120,36
6253140,28
6253160,21
6253180,15
6253200,11
6253220,8
6253240,6
6253440,7
6253460,9
6253480,12
6253500,16
6253520,22
6253540,29
6253560,37
6253580,43
6253600,46
6253620,47
6253680,42
6253700,35
6253720,28
6253740,21
6253760,16
6253780,11
6253800,8
6253820,6
6253980,7
6254000,9
6254020,11
6254040,14
6254060,19
6254080,26
6254100,34
6254120,42
6254140,46
6254160,47
6254220,46
6254240,40
6254260,33
6254280,26
6254300,20
6254320,14
6254340,10
6254360,7
6254380,6
6254400,4
6254540,6
6254580,8
6254600,10
6254620,14
6254640,20
6254660,27
6254680,35
6254700,42
6254720,46
6254740,48
6254800,46
6254820,40
6254840,32
6254860,24
6254880,18
6254900,12
6254920,8
6254940,6
6254960,5
6254980,4
6255060,6
6255120,8
6255140,10
6255160,12
6255180,16
6255200,22
6255220,30
6255240,39
6255260,46
6255280,49
6255300,50
6255360,44
6255380,36
6255400,28
6255420,20
6255440,14
6255460,10
6255480,7
6255500,6
6255660,7
6255680,8
6255700,10
6255720,13
6255740,17
6255760,23
6255780,30
6255800,39
6255820,45
6255840,49
6255920,45
6255940,38
6255960,30
6255980,21
6256000,15
6256020,10
6256040,7
6256060,6
6256140,5
6256180,6
6256240,7
6256260,9
6256280,12
6256300,15
6256320,20
6256340,27
6256360,34
6256380,42
6256400,46
6256420,48
6256500,43
6256520,35
6256540,27
6256560,20
6256580,14
6256600,10
6256620,7
6256640,6
6256760,7
6256780,8
6256800,9
6256820,11
6256840,13
6256860,16
6256880,21
6256900,29
6256920,36
6256940,43
6256960,47
6257040,44
6257060,37
6257080,29
6257100,22
6257120,16
6257140,12
6257160,9
6257180,7
6257200,6
6257340,7
6257360,8
6257380,10
6257400,13
6257420,18
6257440,24
6257460,32
6257480,40
6257500,46
6257520,48
6257600,44
6257620,37
6257640,30
6257660,23
6257680,17
6257700,12
6257720,9
6257740,7
6257760,6
6257920,7
6257940,9
6257960,11
6257980,13
6258000,18
6258020,24
6258040,33
6258060,42
6258080,47
6258100,49
6258160,47
6258180,42
6258200,34
6258220,26
6258240,18
6258260,12
6258280,8
6258300,6
6258400,5
6258440,6
6258500,7
6258520,8
6258540,11
6258560,14
6258580,19
6258600,27
6258620,36
6258640,44
6258660,49
6258680,50
6258740,49
6258760,42
6258780,34
6258800,25
6258820,18
6258840,12
6258860,8
6258880,6
6258900,5
6258920,4
6259000,6
6259060,8
6259080,10
6259100,12
6259120,15
6259140,19
6259160,26
6259180,34
6259200,43
6259220,49
6259240,50
6259300,49
6259320,43
6259340,36
6259360,28
6259380,20
6259400,14
6259420,10
6259440,7
6259460,6
6259680,7
6259700,9
6259720,12
6259740,17
6259760,24
6259780,31
6259800,39
6259820,45
6259840,47
6259920,42
6259940,35
6259960,27
6259980,20
6260000,13
6260020,10
6260040,7
6260060,6
6260140,5
6260200,6
6260240,7
6260260,9
6260280,12
6260300,16
6260320,21
6260340,27
6260360,35
6260380,42
6260400,45
6260420,46
6260500,41
6260520,35
6260540,27
6260560,20
6260580,15
6260600,10
6260620,8
6260640,6
6260780,7
6260800,8
6260820,9
6260840,11
6260860,13
6260880,16
6260900,21
6260920,29
6260940,37
6260960,44
6260980,47
6261060,43
6261080,36
6261100,28
6261120,20
6261140,14
6261160,10
6261180,6
6261200,5
6261220,4
6261360,6
6261400,8
6261420,10
6261440,12
6261460,15
6261480,19
6261500,25
6261520,32
6261540,40
6261560,45
6261580,48
6261660,45
6261680,38
6261700,30
6261720,23
6261740,16
6261760,11
6261780,8
6261800,7
6261820,6
6261980,7
6262000,9
6262020,11
6262040,14
6262060,19
6262080,26
6262100,35
6262120,43
6262140,48
6262160,49
6262220,48
6262240,43
6262260,35
6262280,27
6262300,20
6262320,13
6262340,9
6262360,6
6262520,7
6262560,8
6262580,10
6262600,12
6262620,14
6262640,17
6262660,22
6262680,29
6262700,37
6262720,42
6262740,44
6262800,45
6262820,41
6262840,35
6262860,28
6262880,21
6262900,15
6262920,11
6262940,8
6262960,6
6263120,7
6263160,8
6263180,10
6263200,11
6263220,13
6263240,17
6263260,22
6263280,30
6263300,37
6263320,43
6263340,45
6263380,46
6263420,42
6263440,35
6263460,27
6263480,20
6263500,14
6263520,10
6263540,7
6263560,6
6263580,5
6263640,4
6263720,5
6263740,6
6263760,7
6263780,8
6263800,11
6263820,14
6263840,18
6263860,24
6263880,32
6263900,40
6263920,46
6263940,49
6264020,45
6264040,38
6264060,30
6264080,21
6264100,13
6264120,8
6264140,6
6264160,4
6264180,3
6264340,4
6264360,6
6264380,7
6143920,115
6144460,111
6144980,109
6145520,114
6146080,115
6146600,111
6147120,114
6147660,115
6148220,114
6148760,108
6149280,109
6149800,111
6150340,112
6150880,111
6151420,112
6151960,111
6152500,111
6153040,109
6153620,111
6154180,108
6154800,103
6155400,100
6155900,106
6156500,106
6157040,108
6157620,103
6158140,111
6158640,114
6159780,-1
6160780,-1
6161780,-1
6162780,-1
6163780,-1
6164780,-1
6165780,-1
6166780,-1
6167780,-1
6168780,-1
6170880,112
6171420,108
6171980,107
6172560,103
6173100,107
6173640,107
6174240,108
6174760,108
6175320,109
6175880,111
6176460,107
6177000,106
6177560,108
6178100,109
6178660,109
6179200,108
6179740,109
6180320,108
6180860,108
6181420,106
6181980,107
6182540,106
6183080,109
6183660,108
6184240,108
6184780,107
6185340,107
6185920,106
6187080,-1
6188080,-1
6189080,-1
6190080,-1
6191080,-1
6192080,-1
6193080,-1
6194080,-1
6195600,108
6196140,111
6196680,112
6197220,109
6197800,108
6198400,104
6198960,104
6199520,106
6200080,107
6200660,104
6201200,104
6201760,107
6202340,109
6202920,106
6203540,102
6204120,100
6204720,101
6205280,102
6205860,103
6206460,102
6207040,104
6207660,100
6208300,99
6208920,94
6209520,97
6210140,97
6210760,96
6211400,93
6212600,-1
6213600,-1
6214600,-1
6215600,-1
6216600,-1
6217600,-1
6218600,-1
6219600,-1
6220600,-1
6221600,-1
6222600,-1
6223600,-1
6225640,101
6226200,104
6226760,107
6227280,107
6227880,109
6228420,107
6228940,108
6229540,107
6230080,109
6230660,104
6231240,104
6231840,102
6232400,104
6232980,104
6233560,103
6234120,104
6234680,104
6235240,106
6235840,103
6236400,106
6237000,104
6237620,103
6238220,99
6238820,97
6239400,97
6240040,99
6240600,102
6241200,100
6242400,-1
6243400,-1
6244400,-1
6245400,-1
6246400,-1
6247400,-1
6248400,-1
6249400,-1
6250400,-1
6251960,103
6252540,107
6253080,109
6253660,107
6254200,109
6254780,108
6255340,108
6255900,107
6256480,107
6257020,107
6257580,107
6258140,107
6258720,104
6259280,106
6259900,102
6260480,103
6261040,102
6261640,106
6262200,103
6262800,103
6263400,102
6264000,101
6143080,7
6143560,7
6144080,7
6144640,7
6145160,7
6145760,8
6146260,7
6146780,6
6147300,6
6147900,6
6148400,6
6148940,6
6149460,6
6150000,6
6150540,6
6151060,6
6151600,6
6152140,6
6152680,6
6153240,6
6153840,6
6154380,6
6155040,6
6155600,6
6156080,6
6156660,6
6157220,6
6157780,6
6158300,6
6171980,49
6172140,6
6172560,47
6172720,6
6173100,49
6173260,6
6173820,6
6174240,49
6174420,6
6174760,49
6174940,6
6175320,48
6175480,6
6175880,49
6176040,6
6176460,48
6176620,6
6177000,49
6177160,6
6177560,49
6178100,46
6179200,49
6181980,49
6183660,47
6184400,6
6184780,47
6194520,39
6196140,49
6196680,48
6197220,47
6197800,49
6199520,49
6200080,49
6200260,6
6200660,45
6200840,6
6201200,47
6201400,6
6201760,47
6201940,6
6202340,48
6202520,6
6202920,47
6203540,45
6203720,6
6204120,43
6204320,6
6204720,45
6205280,44
6205460,6
6205860,48
6206460,46
6206640,6
6207040,46
6207660,45
6207820,6
6208300,45
6208460,6
6208920,45
6209520,45
6210140,45
6210760,48
6210940,6
6224720,6
6225840,6
6226200,49
6227280,48
6228060,6
6228600,6
6229140,6
6230280,6
6230840,6
6231420,6
6232020,6
6232620,6
6233180,6
6233760,6
6234360,6
6234880,6
6235460,6
6236060,6
6236620,6
6237200,6
6237840,6
6238420,6
6239000,6
6239400,48
6239620,6
6240240,6
6240780,6
6251040,6
6251440,47
6252160,6
6252540,47
6252700,6
6253080,46
6253240,6
6253660,47
6253820,6
6254200,47
6254780,48
6255500,6
6255900,49
6256480,48
6256640,6
6257020,47
6257200,6
6257580,48
6257760,6
6258140,49
6259460,6
6259900,47
6260480,46
6260640,6
6261040,47
6261640,48
6261820,6
6262200,49
6262360,6
6262800,45
6262960,6
6263400,46
6264000,49
6164399,0
6164400,35
6164420,106
6164480,141
6164500,177
6164520,247
6164540,282
6164560,337
6164580,352
6164600,396
6164620,426
6164640,456
6164660,500
6164680,531
6164700,562
6164720,577
6164740,592
6164760,623
6164780,639
6164860,577
6164880,546
6164900,515
6164920,485
6164940,456
6164980,426
6165000,396
6165020,382
6165040,352
6165060,337
6165100,322
6165120,282
6165140,247
6165180,212
6165200,177
6165220,141
6165240,106
6165260,86
6165300,57
6165320,29
6165340,0
6166399,0
6166400,29
6166420,57
6166440,86
6166460,114
6166480,143
6166500,200
6166540,257
6166560,307
6166580,321
6166600,350
6166620,364
6166640,393
6166660,421
6166680,436
6166700,479
6166740,521
6166760,536
6166780,550
6166800,579
6166820,593
6166840,607
6166860,621
6166920,593
6166940,550
6166960,536
6166980,493
6167000,479
6167020,450
6167040,421
6167060,407
6167080,379
6167100,364
6167120,350
6167140,321
6167160,307
6167200,257
6167220,229
6167240,200
6167280,171
6167300,143
6167320,114
6167340,86
6167380,57
6167400,29
6167440,0
6189199,0
6189200,35
6189220,71
6189240,106
6189280,141
6189300,212
6189320,247
6189340,322
6189360,337
6189380,352
6189400,396
6189440,441
6189460,456
6189480,470
6189500,500
6189520,515
6189540,546
6189560,577
6189600,608
6189620,639
6189640,654
6189660,685
6189680,700
6189700,729
6189720,743
6189740,757
6189860,714
6189880,685
6189900,639
6189920,608
6189940,577
6189960,562
6189980,531
6190000,515
6190020,485
6190040,456
6190080,426
6190100,396
6190140,367
6190160,352
6190180,337
6190200,322
6190220,307
6190240,282
6190260,247
6190300,212
6190320,177
6190340,141
6190360,86
6190400,57
6190420,29
6190480,0
6190819,0
6190820,29
6190840,57
6190860,86
6190900,143
6190920,171
6190940,200
6190960,257
6190980,307
6191020,336
6191040,364
6191060,379
6191080,407
6191100,421
6191120,450
6191140,479
6191180,507
6191200,536
6191240,564
6191260,593
6191300,607
6191340,621
6191460,593
6191480,564
6191500,536
6191520,507
6191540,479
6191560,464
6191580,436
6191600,421
6191620,393
6191640,379
6191660,364
6191680,350
6191700,321
6191720,307
6191760,257
6191780,229
6191800,200
6191840,171
6191860,143
6191880,114
6191900,86
6191960,57
6192000,29
6192100,0
6219619,0
6219620,35
6219640,71
6219660,106
6219720,141
6219740,177
6219760,212
6219780,247
6219820,282
6219840,307
6219860,322
6219900,337
6220020,322
6220040,282
6220060,247
6220100,177
6220120,141
6220140,106
6220160,86
6220180,29
6220200,0
6246019,0
6246020,35
6246060,71
6246080,106
6246120,141
6246140,177
6246160,247
6246220,282
6246380,247
6246420,177
6246440,141
6246460,106
6246480,86
6246500,57
6246520,29
6246540,0
6169600,10
6194320,8
6224320,12
6250700,9
